esmini GIT REV: N/A
esmini GIT TAG: N/A
esmini GIT BRANCH: N/A
esmini BUILD VERSION: 3911
Scenario File Name: ../../resources/xosc/./lane_change.xosc
Number of Vehicles: 4
Index [-] , TimeStamp [s] , #1 Entity_Name [-] , #1 Entity_ID [-] , #1 Current_Speed [m/s] , #1 Wheel_Angle [deg] , #1 Wheel_Rotation [-] , #1 bb_x [m] , #1 bb_y [m] , #1 bb_z [m] , #1 bb_length [m] , #1 bb_width [m] , #1 bb_height [m] , #1 World_Position_X [m] , #1 World_Position_Y [m] , #1 World_Position_Z [m] , #1 Vel_X [m/s] , #1 Vel_Y [m/s] , #1 Vel_Z [m/s] , #1 Acc_X [m/s2] , #1 Acc_Y [m/s2] , #1 Acc_Z [m/s2] , #1 Distance_Travelled_Along_Road_Segment [m] , #1 Lateral_Distance_Lanem [m] , #1 lane_id, #1 lane_offset[m] , #1 World_Heading_Angle [rad] , #1 Heading_Angle_Rate [rad/s] , #1 Relative_Heading_Angle [rad] , #1 Relative_Heading_Angle_Drive_Direction [rad] , #1 World_Pitch_Angle [rad] , #1 Road_Curvature [1/m] , #1 collision_ids , #2 Entity_Name [-] , #2 Entity_ID [-] , #2 Current_Speed [m/s] , #2 Wheel_Angle [deg] , #2 Wheel_Rotation [-] , #2 bb_x [m] , #2 bb_y [m] , #2 bb_z [m] , #2 bb_length [m] , #2 bb_width [m] , #2 bb_height [m] , #2 World_Position_X [m] , #2 World_Position_Y [m] , #2 World_Position_Z [m] , #2 Vel_X [m/s] , #2 Vel_Y [m/s] , #2 Vel_Z [m/s] , #2 Acc_X [m/s2] , #2 Acc_Y [m/s2] , #2 Acc_Z [m/s2] , #2 Distance_Travelled_Along_Road_Segment [m] , #2 Lateral_Distance_Lanem [m] , #2 lane_id, #2 lane_offset [m] , #2 World_Heading_Angle [rad] , #2 Heading_Angle_Rate [rad/s] , #2 Relative_Heading_Angle [rad] , #2 Relative_Heading_Angle_Drive_Direction [rad] , #2 World_Pitch_Angle [rad] , #2 Road_Curvature [1/m] , #2 collision_ids , #3 Entity_Name [-] , #3 Entity_ID [-] , #3 Current_Speed [m/s] , #3 Wheel_Angle [deg] , #3 Wheel_Rotation [-] , #3 bb_x [m] , #3 bb_y [m] , #3 bb_z [m] , #3 bb_length [m] , #3 bb_width [m] , #3 bb_height [m] , #3 World_Position_X [m] , #3 World_Position_Y [m] , #3 World_Position_Z [m] , #3 Vel_X [m/s] , #3 Vel_Y [m/s] , #3 Vel_Z [m/s] , #3 Acc_X [m/s2] , #3 Acc_Y [m/s2] , #3 Acc_Z [m/s2] , #3 Distance_Travelled_Along_Road_Segment [m] , #3 Lateral_Distance_Lanem [m] , #3 lane_id, #3 lane_offset [m] , #3 World_Heading_Angle [rad] , #3 Heading_Angle_Rate [rad/s] , #3 Relative_Heading_Angle [rad] , #3 Relative_Heading_Angle_Drive_Direction [rad] , #3 World_Pitch_Angle [rad] , #3 Road_Curvature [1/m] , #3 collision_ids , #4 Entity_Name [-] , #4 Entity_ID [-] , #4 Current_Speed [m/s] , #4 Wheel_Angle [deg] , #4 Wheel_Rotation [-] , #4 bb_x [m] , #4 bb_y [m] , #4 bb_z [m] , #4 bb_length [m] , #4 bb_width [m] , #4 bb_height [m] , #4 World_Position_X [m] , #4 World_Position_Y [m] , #4 World_Position_Z [m] , #4 Vel_X [m/s] , #4 Vel_Y [m/s] , #4 Vel_Z [m/s] , #4 Acc_X [m/s2] , #4 Acc_Y [m/s2] , #4 Acc_Z [m/s2] , #4 Distance_Travelled_Along_Road_Segment [m] , #4 Lateral_Distance_Lanem [m] , #4 lane_id, #4 lane_offset [m] , #4 World_Heading_Angle [rad] , #4 Heading_Angle_Rate [rad/s] , #4 Relative_Heading_Angle [rad] , #4 Relative_Heading_Angle_Drive_Direction [rad] , #4 World_Pitch_Angle [rad] , #4 Road_Curvature [1/m] , #4 collision_ids , 
509, 8.498000, Ego, 0, 20.000000, 0.005304, 1.794731, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 125.036134, -58.398118, 0.000000, -20.295990, -1.788981, 0.000000, -1.576189, -14.946481, 0.000000, 220.031232, 4.992364, 1, 3.207364, 3.218727, 0.033768, 0.181358, -2.960234, 0.000000, -0.000164, , Truck, 1, 20.000000, 0.000787, 1.794731, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 215.106414, -60.224087, 0.000000, 19.926701, -1.710869, 0.000000, 0.009188, 0.102798, 0.000000, 130.221861, -1.784436, -1, 0.000564, 6.197577, 0.005007, 3.141593, 3.141593, 0.000000, -0.000250, , Truck+, 2, 20.000000, 0.000767, 1.794731, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 209.129292, -59.700610, 0.000000, 19.924153, -1.739944, 0.000000, 0.008853, 0.097293, 0.000000, 136.224482, -1.790457, -1, -0.005457, 6.196078, 0.004885, 3.141579, 3.141579, 0.000000, -0.000245, , Truck++, 3, 20.000000, 0.000658, 1.794731, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 196.479770, -58.569522, 0.000000, 19.919220, -1.795145, 0.000000, 0.007858, 0.083401, 0.000000, 148.929758, -1.797545, -1, -0.012545, 6.193307, 0.004188, 3.141839, -3.141347, 0.000000, -0.000232, , 
510, 8.516000, Ego, 0, 20.000000, 0.003996, 2.823303, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 124.671976, -58.419102, 0.000000, -20.231015, -1.165770, 0.000000, 3.609746, 34.622847, 0.000000, 220.390934, 5.051130, 1, 3.266130, 3.219185, 0.025437, 0.181875, -2.959718, 0.000000, -0.000164, , Truck, 1, 20.000000, 0.000788, 2.823303, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 215.465097, -60.254852, 0.000000, 19.926851, -1.709172, 0.000000, 0.008367, 0.094273, 0.000000, 129.861700, -1.784436, -1, 0.000564, 6.197668, 0.005014, 3.141593, 3.141593, 0.000000, -0.000251, , Truck+, 2, 20.000000, 0.000766, 2.823303, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 209.487929, -59.731897, 0.000000, 19.924310, -1.738195, 0.000000, 0.008754, 0.097170, 0.000000, 135.864333, -1.790468, -1, -0.005468, 6.196166, 0.004878, 3.141579, 3.141579, 0.000000, -0.000245, , Truck++, 3, 20.000000, 0.000662, 2.823303, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 196.838318, -58.601808, 0.000000, 19.919360, -1.793634, 0.000000, 0.007791, 0.083955, 0.000000, 148.569609, -1.797646, -1, -0.012646, 6.193383, 0.004216, 3.141831, -3.141354, 0.000000, -0.000233, , 
511, 8.532000, Ego, 0, 20.000000, 0.004726, 3.737588, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 124.346813, -58.451731, 0.000000, -20.322648, -2.039309, 0.000000, -5.727080, -54.596216, 0.000000, 220.710666, 5.117437, 1, 3.332437, 3.219666, 0.030087, 0.182409, -2.959184, 0.000000, -0.000164, , Truck, 1, 20.000000, 0.000789, 3.737588, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 215.783929, -60.282172, 0.000000, 19.927003, -1.707473, 0.000000, 0.009509, 0.106186, 0.000000, 129.541557, -1.784436, -1, 0.000564, 6.197748, 0.005020, 3.141593, 3.141593, 0.000000, -0.000251, , Truck+, 2, 20.000000, 0.000770, 3.737588, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 209.806721, -59.759684, 0.000000, 19.924453, -1.736633, 0.000000, 0.008908, 0.097572, 0.000000, 135.544200, -1.790476, -1, -0.005476, 6.196244, 0.004899, 3.141579, 3.141579, 0.000000, -0.000245, , Truck++, 3, 20.000000, 0.000665, 3.737588, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 197.157030, -58.630484, 0.000000, 19.919488, -1.792286, 0.000000, 0.007983, 0.084250, 0.000000, 148.249476, -1.797732, -1, -0.012732, 6.193450, 0.004231, 3.141824, -3.141361, 0.000000, -0.000233, , 
512, 8.549000, Ego, 0, 20.000000, 0.003478, 4.709017, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 124.002509, -58.475090, 0.000000, -20.253214, -1.374065, 0.000000, 4.084348, 39.132034, 0.000000, 221.050379, 5.176537, 1, 3.391537, 3.220043, 0.022141, 0.182841, -2.958752, 0.000000, -0.000163, , Truck, 1, 20.000000, 0.000790, 4.709017, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 216.122690, -60.311171, 0.000000, 19.927087, -1.705817, 0.000000, 0.004914, 0.097451, 0.000000, 129.201404, -1.784436, -1, 0.000564, 6.197833, 0.005027, 3.141593, 3.141593, 0.000000, -0.000251, , Truck+, 2, 20.000000, 0.000769, 4.709017, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 210.145438, -59.789178, 0.000000, 19.924540, -1.734969, 0.000000, 0.005091, 0.097900, 0.000000, 135.204060, -1.790485, -1, -0.005485, 6.196327, 0.004899, 3.141578, 3.141578, 0.000000, -0.000246, , Truck++, 3, 20.000000, 0.000668, 4.709017, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 197.495663, -58.660929, 0.000000, 19.919559, -1.790840, 0.000000, 0.004177, 0.085056, 0.000000, 147.909336, -1.797822, -1, -0.012822, 6.193523, 0.004254, 3.141817, -3.141368, 0.000000, -0.000233, , 
513, 8.566000, Ego, 0, 20.000000, 0.003322, 5.680446, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 123.657802, -58.502252, 0.000000, -20.276855, -1.597754, 0.000000, -1.390653, -13.158228, 0.000000, 221.390088, 5.239479, 1, 3.454479, 3.220402, 0.021150, 0.183256, -2.958337, 0.000000, -0.000163, , Truck, 1, 20.000000, 0.000791, 5.680446, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 216.461453, -60.340141, 0.000000, 19.927237, -1.704113, 0.000000, 0.008841, 0.100208, 0.000000, 128.861252, -1.784436, -1, 0.000564, 6.197919, 0.005033, 3.141593, 3.141593, 0.000000, -0.000252, , Truck+, 2, 20.000000, 0.000771, 5.680446, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 210.484158, -59.818644, 0.000000, 19.924689, -1.733308, 0.000000, 0.008767, 0.097719, 0.000000, 134.863920, -1.790495, -1, -0.005495, 6.196411, 0.004906, 3.141578, 3.141578, 0.000000, -0.000246, , Truck++, 3, 20.000000, 0.000671, 5.680446, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 197.834297, -58.691348, 0.000000, 19.919693, -1.789393, 0.000000, 0.007890, 0.085128, 0.000000, 147.569196, -1.797909, -1, -0.012909, 6.193595, 0.004275, 3.141810, -3.141375, 0.000000, -0.000234, , 
514, 8.581000, Ego, 0, 20.000000, 0.003359, 0.254403, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 123.352861, -58.533704, 0.000000, -20.329389, -2.096817, 0.000000, -3.502256, -33.270817, 0.000000, 221.689829, 5.302559, 1, 3.517559, 3.220723, 0.021386, 0.183625, -2.957968, 0.000000, -0.000163, , Truck, 1, 20.000000, 0.000792, 0.254403, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 216.760363, -60.365678, 0.000000, 19.927381, -1.702508, 0.000000, 0.009581, 0.107011, 0.000000, 128.561117, -1.784436, -1, 0.000564, 6.197994, 0.005039, 3.141593, 3.141593, 0.000000, -0.000252, , Truck+, 2, 20.000000, 0.000774, 0.254403, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 210.783030, -59.844622, 0.000000, 19.924823, -1.731836, 0.000000, 0.008960, 0.098104, 0.000000, 134.563781, -1.790501, -1, -0.005501, 6.196485, 0.004926, 3.141578, 3.141578, 0.000000, -0.000246, , Truck++, 3, 20.000000, 0.000674, 0.254403, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 198.133095, -58.718170, 0.000000, 19.919814, -1.788112, 0.000000, 0.008098, 0.085379, 0.000000, 147.269072, -1.797983, -1, -0.012983, 6.193660, 0.004288, 3.141804, -3.141381, 0.000000, -0.000234, , 
515, 8.599000, Ego, 0, 20.000000, 0.002007, 1.282975, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 122.989010, -58.551601, 0.000000, -20.213969, -0.994247, 0.000000, 6.412248, 61.253861, 0.000000, 222.049516, 5.358320, 1, 3.573320, 3.220953, 0.012774, 0.183913, -2.957679, 0.000000, -0.000162, , Truck, 1, 20.000000, 0.000793, 1.282975, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 217.119059, -60.396294, 0.000000, 19.927528, -1.700850, 0.000000, 0.008147, 0.092088, 0.000000, 128.200955, -1.784436, -1, 0.000564, 6.198085, 0.005046, 3.141593, 3.141593, 0.000000, -0.000252, , Truck+, 2, 20.000000, 0.000772, 1.282975, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 211.141680, -59.875763, 0.000000, 19.924981, -1.730075, 0.000000, 0.008779, 0.097839, 0.000000, 134.203615, -1.790512, -1, -0.005512, 6.196573, 0.004912, 3.141578, 3.141578, 0.000000, -0.000247, , Truck++, 3, 20.000000, 0.000678, 1.282975, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 198.491654, -58.750328, 0.000000, 19.919957, -1.786565, 0.000000, 0.007937, 0.085941, 0.000000, 146.908923, -1.798072, -1, -0.013072, 6.193737, 0.004315, 3.141798, -3.141388, 0.000000, -0.000234, , 
516, 8.615000, Ego, 0, 20.000000, 0.002429, 2.197260, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 122.663763, -58.584853, 0.000000, -20.327918, -2.078280, 0.000000, -7.121804, -67.752071, 0.000000, 222.369235, 5.425343, 1, 3.640343, 3.221200, 0.015465, 0.184213, -2.957380, 0.000000, -0.000162, , Truck, 1, 20.000000, 0.000794, 2.197260, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 217.437902, -60.423480, 0.000000, 19.927681, -1.699140, 0.000000, 0.009562, 0.106862, 0.000000, 127.880811, -1.784436, -1, 0.000564, 6.198166, 0.005052, 3.141593, 3.141593, 0.000000, -0.000253, , Truck+, 2, 20.000000, 0.000775, 2.197260, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 211.460482, -59.903419, 0.000000, 19.925124, -1.728503, 0.000000, 0.008966, 0.098239, 0.000000, 133.883467, -1.790520, -1, -0.005520, 6.196652, 0.004932, 3.141578, 3.141578, 0.000000, -0.000247, , Truck++, 3, 20.000000, 0.000680, 2.197260, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 198.810375, -58.778891, 0.000000, 19.920088, -1.785186, 0.000000, 0.008169, 0.086189, 0.000000, 146.588791, -1.798148, -1, -0.013148, 6.193807, 0.004329, 3.141792, -3.141393, 0.000000, -0.000235, , 
517, 8.631000, Ego, 0, 20.000000, 0.001683, 3.111546, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 122.339283, -58.610768, 0.000000, -20.280000, -1.619692, 0.000000, 2.994879, 28.661793, 0.000000, 222.688951, 5.485005, 1, 3.700005, 3.221372, 0.010713, 0.184436, -2.957157, 0.000000, -0.000162, , Truck, 1, 20.000000, 0.000795, 3.111546, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 217.756747, -60.450640, 0.000000, 19.927824, -1.697529, 0.000000, 0.008969, 0.100707, 0.000000, 127.560667, -1.784436, -1, 0.000564, 6.198247, 0.005058, 3.141593, 3.141593, 0.000000, -0.000253, , Truck+, 2, 20.000000, 0.000776, 3.111546, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 211.779286, -59.931050, 0.000000, 19.925267, -1.726929, 0.000000, 0.008911, 0.098368, 0.000000, 133.563319, -1.790528, -1, -0.005528, 6.196731, 0.004939, 3.141578, 3.141578, 0.000000, -0.000247, , Truck++, 3, 20.000000, 0.000683, 3.111546, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 199.129099, -58.807432, 0.000000, 19.920218, -1.783801, 0.000000, 0.008114, 0.086552, 0.000000, 146.268659, -1.798222, -1, -0.013222, 6.193876, 0.004347, 3.141786, -3.141399, 0.000000, -0.000235, , 
518, 8.648000, Ego, 0, 20.000000, 0.001182, 4.082975, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 121.994904, -58.634643, 0.000000, -20.257588, -1.404396, 0.000000, 1.318320, 12.664440, 0.000000, 223.028646, 5.544734, 1, 3.759734, 3.221500, 0.007523, 0.184619, -2.956974, 0.000000, -0.000161, , Truck, 1, 20.000000, 0.000796, 4.082975, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 218.095522, -60.479470, 0.000000, 19.927972, -1.695865, 0.000000, 0.008695, 0.097868, 0.000000, 127.220513, -1.784436, -1, 0.000564, 6.198333, 0.005065, 3.141593, 3.141593, 0.000000, -0.000253, , Truck+, 2, 20.000000, 0.000776, 4.082975, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 212.118018, -59.960379, 0.000000, 19.925418, -1.725257, 0.000000, 0.008879, 0.098364, 0.000000, 133.223161, -1.790537, -1, -0.005537, 6.196815, 0.004938, 3.141578, 3.141578, 0.000000, -0.000248, , Truck++, 3, 20.000000, 0.000686, 4.082975, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 199.467745, -58.837732, 0.000000, 19.920355, -1.782323, 0.000000, 0.008110, 0.086965, 0.000000, 145.928519, -1.798299, -1, -0.013299, 6.193950, 0.004367, 3.141780, -3.141405, 0.000000, -0.000235, , 
519, 8.665000, Ego, 0, 20.000000, 0.000879, 5.054403, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 121.650129, -58.662270, 0.000000, -20.280875, -1.625119, 0.000000, -1.369840, -12.983709, 0.000000, 223.368339, 5.608255, 1, 3.823255, 3.221595, 0.005595, 0.184768, -2.956824, 0.000000, -0.000161, , Truck, 1, 20.000000, 0.000797, 5.054403, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 218.434301, -60.508271, 0.000000, 19.928125, -1.694149, 0.000000, 0.008989, 0.100960, 0.000000, 126.880359, -1.784436, -1, 0.000564, 6.198419, 0.005071, 3.141593, 3.141593, 0.000000, -0.000254, , Truck+, 2, 20.000000, 0.000777, 5.054403, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 212.456753, -59.989680, 0.000000, 19.925570, -1.723583, 0.000000, 0.008922, 0.098499, 0.000000, 132.883004, -1.790546, -1, -0.005546, 6.196899, 0.004945, 3.141577, 3.141577, 0.000000, -0.000248, , Truck++, 3, 20.000000, 0.000689, 5.054403, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 199.806393, -58.868006, 0.000000, 19.920495, -1.780839, 0.000000, 0.008186, 0.087315, 0.000000, 145.588378, -1.798375, -1, -0.013375, 6.194025, 0.004385, 3.141775, -3.141410, 0.000000, -0.000236, , 
520, 8.682000, Ego, 0, 20.000000, 0.000458, 6.025832, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 121.305348, -58.689923, 0.000000, -20.281243, -1.626625, 0.000000, -0.021636, -0.088551, 0.000000, 223.708029, 5.671821, 1, 3.886821, 3.221644, 0.002915, 0.184873, -2.956720, 0.000000, -0.000161, , Truck, 1, 20.000000, 0.000798, 6.025832, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 218.773081, -60.537042, 0.000000, 19.928278, -1.692431, 0.000000, 0.009000, 0.101090, 0.000000, 126.540205, -1.784436, -1, 0.000564, 6.198506, 0.005078, 3.141593, 3.141593, 0.000000, -0.000254, , Truck+, 2, 20.000000, 0.000778, 6.025832, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 212.795490, -60.018953, 0.000000, 19.925722, -1.721906, 0.000000, 0.008933, 0.098636, 0.000000, 132.542846, -1.790555, -1, -0.005555, 6.196983, 0.004952, 3.141577, 3.141577, 0.000000, -0.000248, , Truck++, 3, 20.000000, 0.000691, 6.025832, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 200.145044, -58.898255, 0.000000, 19.920634, -1.779348, 0.000000, 0.008218, 0.087660, 0.000000, 145.248237, -1.798449, -1, -0.013449, 6.194100, 0.004402, 3.141769, -3.141416, 0.000000, -0.000236, , 
521, 8.699000, Ego, 0, 20.000000, 0.000037, 0.714075, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 120.960562, -58.717585, 0.000000, -20.281519, -1.627191, 0.000000, -0.016221, -0.033326, 0.000000, 224.047716, 5.735415, 1, 3.950415, 3.221648, 0.000234, 0.184931, -2.956662, 0.000000, -0.000160, , Truck, 1, 20.000000, 0.000799, 0.714075, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 219.111865, -60.565784, 0.000000, 19.928431, -1.690710, 0.000000, 0.009010, 0.101221, 0.000000, 126.200051, -1.784436, -1, 0.000564, 6.198592, 0.005084, 3.141593, 3.141593, 0.000000, -0.000254, , Truck+, 2, 20.000000, 0.000779, 0.714075, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 213.134230, -60.048197, 0.000000, 19.925874, -1.720227, 0.000000, 0.008944, 0.098773, 0.000000, 132.202688, -1.790564, -1, -0.005564, 6.197068, 0.004959, 3.141577, 3.141577, 0.000000, -0.000249, , Truck++, 3, 20.000000, 0.000694, 0.714075, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 200.483697, -58.928478, 0.000000, 19.920775, -1.777852, 0.000000, 0.008250, 0.087999, 0.000000, 144.908096, -1.798521, -1, -0.013521, 6.194175, 0.004419, 3.141764, -3.141421, 0.000000, -0.000236, , 
522, 8.718000, Ego, 0, 20.000000, -0.000397, 1.799789, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 120.575994, -58.741051, 0.000000, -20.240458, -1.235069, 0.000000, 2.161117, 20.638008, 0.000000, 224.427363, 5.799022, 1, 4.014022, 3.221600, -0.002527, 0.184944, -2.956649, 0.000000, -0.000160, , Truck, 1, 20.000000, 0.000800, 1.799789, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 219.490508, -60.597873, 0.000000, 19.928593, -1.688885, 0.000000, 0.008510, 0.096025, 0.000000, 125.819879, -1.784436, -1, 0.000564, 6.198689, 0.005091, 3.141593, 3.141593, 0.000000, -0.000255, , Truck+, 2, 20.000000, 0.000778, 1.799789, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 213.512825, -60.080845, 0.000000, 19.926042, -1.718352, 0.000000, 0.008875, 0.098655, 0.000000, 131.822512, -1.790576, -1, -0.005576, 6.197162, 0.004953, 3.141577, 3.141577, 0.000000, -0.000249, , Truck++, 3, 20.000000, 0.000698, 1.799789, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 200.862195, -58.962225, 0.000000, 19.920931, -1.776172, 0.000000, 0.008214, 0.088455, 0.000000, 144.527938, -1.798601, -1, -0.013601, 6.194259, 0.004442, 3.141759, -3.141427, 0.000000, -0.000237, , 
523, 8.734000, Ego, 0, 20.000000, -0.000892, 2.714075, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 120.250309, -58.778219, 0.000000, -20.355261, -2.322998, 0.000000, -7.175205, -67.995576, 0.000000, 224.747063, 5.870107, 1, 4.085107, 3.221509, -0.005681, 0.184904, -2.956689, 0.000000, -0.000160, , Truck, 1, 20.000000, 0.000801, 2.714075, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 219.809367, -60.624866, 0.000000, 19.928677, -1.687103, 0.000000, 0.005308, 0.111390, 0.000000, 125.499733, -1.784436, -1, 0.000564, 6.198770, 0.005098, 3.141593, 3.141593, 0.000000, -0.000255, , Truck+, 2, 20.000000, 0.000782, 2.714075, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 213.831642, -60.108313, 0.000000, 19.926113, -1.716759, 0.000000, 0.004451, 0.099598, 0.000000, 131.502364, -1.790584, -1, -0.005584, 6.197241, 0.004981, 3.141577, 3.141577, 0.000000, -0.000249, , Truck++, 3, 20.000000, 0.000699, 2.714075, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 201.180931, -58.990621, 0.000000, 19.920992, -1.774748, 0.000000, 0.003817, 0.089016, 0.000000, 144.207807, -1.798665, -1, -0.013665, 6.194331, 0.004450, 3.141754, -3.141431, 0.000000, -0.000237, , 
524, 8.749000, Ego, 0, 20.000000, -0.001315, 3.571218, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 119.945691, -58.806285, 0.000000, -20.307880, -1.871081, 0.000000, 3.158766, 30.127803, 0.000000, 225.046779, 5.929948, 1, 4.144948, 3.221384, -0.008373, 0.184826, -2.956766, 0.000000, -0.000159, , Truck, 1, 20.000000, 0.000802, 3.571218, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 220.108299, -60.650149, 0.000000, 19.928811, -1.685527, 0.000000, 0.008915, 0.105039, 0.000000, 125.199597, -1.784436, -1, 0.000564, 6.198847, 0.005104, 3.141593, 3.141593, 0.000000, -0.000255, , Truck+, 2, 20.000000, 0.000784, 3.571218, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 214.130536, -60.134042, 0.000000, 19.926242, -1.715266, 0.000000, 0.008590, 0.099497, 0.000000, 131.202226, -1.790590, -1, -0.005590, 6.197316, 0.004993, 3.141577, 3.141577, 0.000000, -0.000249, , Truck++, 3, 20.000000, 0.000701, 3.571218, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 201.479747, -59.017223, 0.000000, 19.921111, -1.773414, 0.000000, 0.007932, 0.088899, 0.000000, 143.907683, -1.798723, -1, -0.013723, 6.194398, 0.004463, 3.141750, -3.141435, 0.000000, -0.000237, , 
525, 8.765000, Ego, 0, 20.000000, -0.001577, 4.485504, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 119.621577, -58.828491, 0.000000, -20.257134, -1.387831, 0.000000, 3.171581, 30.203132, 0.000000, 225.366474, 5.986020, 1, 4.201020, 3.221223, -0.010036, 0.184717, -2.956876, 0.000000, -0.000159, , Truck, 1, 20.000000, 0.000803, 4.485504, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 220.427162, -60.677093, 0.000000, 19.928951, -1.683951, 0.000000, 0.008746, 0.098559, 0.000000, 124.879451, -1.784436, -1, 0.000564, 6.198929, 0.005110, 3.141593, 3.141593, 0.000000, -0.000256, , Truck+, 2, 20.000000, 0.000784, 4.485504, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 214.449358, -60.161461, 0.000000, 19.926386, -1.713675, 0.000000, 0.008966, 0.099440, 0.000000, 130.882078, -1.790598, -1, -0.005598, 6.197396, 0.004992, 3.141577, 3.141577, 0.000000, -0.000250, , Truck++, 3, 20.000000, 0.000704, 4.485504, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 201.798487, -59.045574, 0.000000, 19.921244, -1.771987, 0.000000, 0.008318, 0.089219, 0.000000, 143.587551, -1.798784, -1, -0.013784, 6.194469, 0.004480, 3.141746, -3.141440, 0.000000, -0.000238, , 
